date,value_A,value_AG,value_AL,value_AO,value_AP,value_AU,value_B,value_BC,value_BR,value_BU,value_C,value_CF,value_CJ,value_CS,value_CU,value_EB,value_EC,value_EG,value_FG,value_FU,value_HC,value_I,value_J,value_JD,value_JM,value_L,value_LC,value_LH,value_LU,value_M,value_MA,value_NI,value_NR,value_OI,value_P,value_PF,value_PG,value_PK,value_PP,value_PR,value_PX,value_RB,value_RM,value_RU,value_SA,value_SF,value_SH,value_SI,value_SM,value_SN,value_SP,value_SR,value_SS,value_TA,value_UR,value_V,value_Y,value_ZN
2024-05-31,991514.783413154,1017063.2116590032,1006254.6858381452,1003474.9340652556,1015826.2192860972,1004370.6774366478,992714.4843020916,1002580.6286275614,999330.4871852048,998128.4269660248,995539.0239980024,1002990.1010456058,992535.0306621328,997142.8021002172,998071.2603607832,996196.9036705768,1056589.490585003,1005882.476550561,1045920.3789936549,1012724.9149304364,1006750.8954363744,998674.373514228,999381.0307795692,1007012.8921040848,964879.9276622764,995194.7316722702,979716.9280835898,987927.0535557028,991318.9424617188,997530.4924376352,1003926.98924004,1001029.6780800228,985148.3649780152,1013630.9264059336,1012492.821762764,995207.1710976684,996915.5983692354,1000560.0795778036,993858.132254826,200000.0,994531.810816866,1007188.6095444352,990163.4602827312,988569.8905347914,1001608.7075319628,1003432.5238278208,1002689.7041335554,995435.404982375,984400.5620897196,1013615.1807037628,996550.799352815,1005618.499223638,998213.938501166,991483.035418806,1008374.2204993668,1011644.6913576048,1009258.8201084166,1013841.5675426272
2024-06-03,991514.783413154,1017063.2116590032,1006254.6858381452,1003474.9340652556,1015826.2192860972,1004370.6774366478,992834.275398593,1002580.6286275614,1001327.4749041556,998128.4269660248,995710.288654863,1002990.1010456058,992535.0306621328,997964.4427678878,998071.2603607832,995188.1125811836,1056589.490585003,1005882.476550561,1046239.0367033792,1012724.9149304364,1006750.8954363744,998674.373514228,999381.0307795692,1007012.8921040848,965859.963463864,992858.0204580682,979716.9280835898,987927.0535557028,991318.9424617188,1001451.6553246096,1000800.6665717872,1001029.6780800228,981604.8808892362,1014130.0609151028,1005671.1456319528,995207.1710976684,1000421.3226596948,1000560.0795778036,991131.3731041816,200000.0,993382.5545965248,1007188.6095444352,994408.5278235086,989325.649633102,1001608.7075319628,995686.9515921408,1002689.7041335554,993078.9927269528,969004.807119738,1013615.1807037628,996550.799352815,1005618.499223638,996393.1920186826,989734.289729478,1008374.2204993668,1011644.6913576048,1003598.079777054,1008020.1887846764
2024-06-04,991514.783413154,1017063.2116590032,1006254.6858381452,1003474.9340652556,1015826.2192860972,1004370.6774366478,992834.275398593,1002580.6286275614,1003176.6328895886,998128.4269660248,995710.288654863,1002990.1010456058,992535.0306621328,998611.2681071904,998071.2603607832,994739.024481414,1056589.490585003,1006568.6725865052,1046239.0367033792,1012724.9149304364,1006750.8954363744,998674.373514228,999381.0307795692,1007012.8921040848,969076.8759186148,992858.0204580682,979716.9280835898,987927.0535557028,991318.9424617188,1001451.6553246096,1000800.6665717872,1001029.6780800228,979377.5480334328,1014130.0609151028,1005671.1456319528,995207.1710976684,1000421.3226596948,1000560.0795778036,991131.3731041816,200000.0,993382.5545965248,1007188.6095444352,994408.5278235086,983686.8121066368,1001608.7075319628,993214.067551326,1002689.7041335554,993078.9927269528,969004.807119738,1013615.1807037628,996550.799352815,1005618.499223638,996393.1920186826,989734.289729478,1008374.2204993668,1011644.6913576048,1003598.079777054,1008020.1887846764
2024-06-05,991514.783413154,1017063.2116590032,1006254.6858381452,1006716.4755551904,1015826.2192860972,1004370.6774366478,993351.2648168476,1002580.6286275614,1004589.3503912664,998128.4269660248,995710.288654863,1002409.0738356244,994083.3859288665,996773.6804399204,998071.2603607832,992585.7638059242,1056589.490585003,1003951.0725042354,1046239.0367033792,1012724.9149304364,1006750.8954363744,998674.373514228,999381.0307795692,1007012.8921040848,970263.3416768728,992858.0204580682,979716.9280835898,988592.3924117966,991318.9424617188,1001106.0030864658,1000839.034998151,1001029.6780800228,980187.487253726,1014130.0609151028,1005671.1456319528,995207.1710976684,1000421.3226596948,1001046.935672402,991131.3731041816,200000.0,993382.5545965248,1007188.6095444352,993971.0001630746,983686.8121066368,1001608.7075319628,993214.067551326,1002689.7041335554,993078.9927269528,969004.807119738,1013615.1807037628,997820.184231449,1005618.499223638,996393.1920186826,989734.289729478,1008374.2204993668,1011644.6913576048,1003598.079777054,1008020.1887846764
2024-06-06,991514.783413154,1015808.2196214128,1006254.6858381452,1002529.9980510208,1015826.2192860972,1004370.6774366478,991171.5859282372,1004769.1569421,1009676.1297349124,998128.4269660248,995710.288654863,1002744.8966215524,993550.6460215125,996773.6804399204,1000104.30747577,992585.7638059242,1056589.490585003,1003951.0725042354,1046239.0367033792,1012724.9149304364,1005656.853029749,999718.0498046066,999381.0307795692,1007012.8921040848,970263.3416768728,992082.8569655208,979716.9280835898,988592.3924117966,990334.4873088138,1000013.5881047986,1001709.2467301146,1001029.6780800228,985702.7683743058,1014130.0609151028,1005671.1456319528,995207.1710976684,1000421.3226596948,999985.910780263,991056.3496181088,200000.0,993382.5545965248,1007142.2405484362,994049.7715263972,983686.8121066368,1001608.7075319628,993214.067551326,1002689.7041335554,993078.9927269528,969004.807119738,1013615.1807037628,996912.926966302,1005618.499223638,996393.1920186826,990197.8687800722,1008374.2204993668,1011644.6913576048,1002455.0657084844,1008020.1887846764
2024-06-07,991514.783413154,1015808.2196214128,1006254.6858381452,1001035.5491174336,1017169.387281251,1004370.6774366478,989558.9479679884,1001881.2287895124,1009676.1297349124,998624.5313535996,995710.288654863,1003844.5114754748,994673.2568638844,996773.6804399204,997302.3292398092,991512.8114997168,1056589.490585003,1003951.0725042354,1046239.0367033792,1013667.9239020654,1004993.649568792,999944.8175226648,997114.9508806184,1007012.8921040848,970263.3416768728,991751.8165394696,982528.8014016344,988592.3924117966,988658.1234507788,999242.68299018,1002579.4584620784,1003408.2267653652,985702.7683743058,1012145.4851636662,1005671.1456319528,994235.8309127184,1000421.3226596948,998784.435129447,989560.1307539016,200000.0,993078.9650214508,1007458.7092625984,995546.4274295126,983686.8121066368,997943.0681124388,993214.067551326,1002689.7041335554,993078.9927269528,967009.4420687906,1011395.5498006134,997242.8386990826,1005618.499223638,996393.1920186826,990517.0240141558,1008374.2204993668,1011220.1109110116,1002131.3778497422,1007975.509890173
2024-06-11,991514.783413154,1015808.2196214128,1006254.6858381452,1001035.5491174336,1017611.4845047424,1004370.6774366478,989558.9479679884,1001881.2287895124,1007771.4147748871,998989.1044954474,995710.288654863,1006702.2906445308,994673.2568638844,996773.6804399204,997302.3292398092,991512.8114997168,1056589.490585003,1003951.0725042354,1046239.0367033792,1006309.9381835188,1004993.649568792,999944.8175226648,997114.9508806184,1007012.8921040848,970263.3416768728,991751.8165394696,990189.2107923236,988592.3924117966,985514.9412169624,999242.68299018,1001668.6948634052,1008922.3427089256,982611.6758370216,1012145.4851636662,1005671.1456319528,994235.8309127184,1000729.1788892538,998784.435129447,989560.1307539016,200000.0,993078.9650214508,1011446.2150610454,996727.9978793396,983060.2225940845,997943.0681124388,993214.067551326,1002689.7041335554,993078.9927269528,967009.4420687906,1011395.5498006134,997737.706298254,1004675.6979160676,996393.1920186826,990517.0240141558,1008374.2204993668,1011220.1109110116,1002131.3778497422,1007975.509890173
2024-06-12,991514.783413154,1015808.2196214128,1006254.6858381452,1001035.5491174336,1017510.8219142688,1004370.6774366478,989558.9479679884,1001881.2287895124,1026954.6313766156,998989.1044954474,995710.288654863,1006702.2906445308,994673.2568638844,996773.6804399204,997302.3292398092,991512.8114997168,1056589.490585003,1003951.0725042354,1046239.0367033792,1006309.9381835188,1004993.649568792,999944.8175226648,997114.9508806184,1007012.8921040848,970263.3416768728,991751.8165394696,987330.849079379,988592.3924117966,982695.25529865,999242.68299018,1001668.6948634052,1008922.3427089256,987977.523171458,1012145.4851636662,1005671.1456319528,994235.8309127184,997110.2735826768,998784.435129447,989560.1307539016,200000.0,993078.9650214508,1010623.3964042236,996412.9124260524,989301.3760043032,997943.0681124388,993214.067551326,1002689.7041335554,993078.9927269528,967009.4420687906,1011395.5498006134,997820.184231449,1004675.6979160676,996393.1920186826,990517.0240141558,1008374.2204993668,1011220.1109110116,1002131.3778497422,1007975.509890173
2024-06-13,991514.783413154,1015808.2196214128,1006254.6858381452,1001035.5491174336,1017510.8219142688,1004370.6774366478,989558.9479679884,1001881.2287895124,1027351.3224510866,998989.1044954474,995753.0835745786,1006702.2906445308,994673.2568638844,996773.6804399204,997302.3292398092,991512.8114997168,1056589.490585003,1003951.0725042354,1046239.0367033792,1006309.9381835188,1004993.649568792,999944.8175226648,995850.4598636968,1007012.8921040848,973435.326869172,991751.8165394696,988588.528233074,988592.3924117966,982695.25529865,999242.68299018,1001668.6948634052,1008922.3427089256,982206.7062268762,1016688.1429748388,1005671.1456319528,994235.8309127184,997110.2735826768,998784.435129447,989560.1307539016,200000.0,993078.9650214508,1009800.5777474015,1002714.6214918008,991348.0062363492,997943.0681124388,993214.067551326,1003041.211081333,993078.9927269528,967009.4420687906,1011395.5498006134,1001284.2574256466,1004675.6979160676,996393.1920186826,990517.0240141558,1008374.2204993668,1011220.1109110116,1002131.3778497422,1007975.509890173
2024-06-14,991514.783413154,1015808.2196214128,1006254.6858381452,1001035.5491174336,1017510.8219142688,1004370.6774366478,989558.9479679884,1001881.2287895124,1027677.3181676316,998989.1044954474,995753.0835745787,1006702.2906445308,994673.2568638844,996773.6804399204,997302.3292398092,991512.8114997168,1056589.490585003,1003951.0725042354,1046239.0367033792,1006309.9381835188,1004993.649568792,999355.1124982518,994850.0772945428,1007012.8921040848,968301.9559307372,991751.8165394696,990646.5486663932,988592.3924117966,982695.25529865,999242.68299018,1001668.6948634052,1008922.3427089256,980837.6862112968,1016688.1429748388,1005671.1456319528,994235.8309127184,997110.2735826768,998784.435129447,989560.1307539016,200000.0,993078.9650214508,1008851.1716049144,1000115.1665021804,991348.0062363492,999085.6865251018,993214.067551326,1004978.1693202468,994258.1208167864,967009.4420687906,1011395.5498006134,1002224.8852625644,1004675.6979160676,996393.1920186826,990517.0240141558,1006926.7736207388,1011220.1109110116,1002131.3778497422,1007975.509890173
2024-06-17,991514.783413154,1016719.8123369296,1006254.6858381452,1001035.5491174336,1017510.8219142688,1003575.7659382035,989558.9479679884,1001881.2287895124,1023548.490589691,998989.1044954474,994776.3124761268,1006702.2906445308,1001928.897377292,996773.6804399204,997302.3292398092,991512.8114997168,1056589.490585003,1003951.0725042354,1046239.0367033792,1006309.9381835188,1004993.649568792,1003032.4268451434,994850.0772945428,1007012.8921040848,971861.0931147184,991751.8165394696,993003.75953693,988592.3924117966,982695.25529865,999242.68299018,1001668.6948634052,1008922.3427089256,980837.6862112968,1016688.1429748388,1005671.1456319528,994235.8309127184,997110.2735826768,998784.435129447,989560.1307539016,200000.0,993078.9650214508,1010306.9276900616,1005707.9332980316,991348.0062363492,1003086.6027219186,993214.067551326,1004774.2789793086,994770.3219956486,967009.4420687906,1011395.5498006134,1002422.8323022329,1004675.6979160676,996393.1920186826,990517.0240141558,1007159.9357010924,1011220.1109110116,1002131.3778497422,1007975.509890173
2024-06-18,991514.783413154,1018378.957038858,1006254.6858381452,1001035.5491174336,1017510.8219142688,1003575.7659382035,989558.9479679884,1001881.2287895124,1022424.0991038892,998989.1044954474,994776.3124761268,1006702.2906445308,1001928.897377292,995704.4973092866,997302.3292398092,991512.8114997168,1056589.490585003,1003951.0725042354,1046239.0367033792,1006309.9381835188,1004993.649568792,1001125.6712578676,994850.0772945428,1007012.8921040848,970858.0735003155,991751.8165394696,993003.75953693,988592.3924117966,982695.25529865,999242.68299018,1001668.6948634052,1008922.3427089256,980837.6862112968,1016688.1429748388,1005671.1456319528,994235.8309127184,997110.2735826768,998784.435129447,989560.1307539016,200000.0,993078.9650214508,1009990.4589758988,1007951.357479711,991348.0062363492,1007195.6517889196,995796.8378812216,1008342.3599457291,996359.8871341266,962102.3740412396,1011395.5498006134,1004979.6482312834,1004675.6979160676,997585.6805842842,990517.0240141558,1009374.9754644532,1011220.1109110116,1002131.3778497422,1007975.509890173
2024-06-19,991514.783413154,1020221.6844800552,1006313.8686906784,1002894.752805498,1016497.1931895058,1003575.7659382035,989558.9479679884,1001881.2287895124,1023578.4143950996,998989.1044954474,994776.3124761268,1007116.1705286808,1001928.897377292,995704.4973092866,997302.3292398092,991512.8114997168,1055119.5831027643,1004906.007150974,1046239.0367033792,1006309.9381835188,1004993.649568792,999582.5339610836,994850.0772945428,1007012.8921040848,970858.0735003155,991751.8165394696,993003.75953693,988592.3924117966,982695.25529865,999242.68299018,1001089.63224391,1008922.3427089256,980837.6862112968,1016020.98237777,1005671.1456319528,994235.8309127184,997110.2735826768,999272.2750834908,989560.1307539016,200000.0,993078.9650214508,1010243.6339472284,1007951.357479711,991348.0062363492,1007475.132005198,987160.8603208872,1009973.4826732358,996359.8871341266,962737.0523232922,1011395.5498006134,1005969.3834296257,1004675.6979160676,997542.9648525578,990517.0240141558,1010307.623785868,1011220.1109110116,1001577.0566032364,1007975.509890173
2024-06-20,991375.2510821077,1020221.6844800552,1005160.6955220444,997791.6548806462,1017381.3876364896,1003575.7659382035,991153.6456502776,1001237.533748698,1023578.4143950996,998989.1044954474,994776.3124761268,1006734.1369625996,1001928.897377292,995704.4973092866,996366.31187824,991512.8114997168,1077653.772911243,1004491.7175267768,1046239.0367033792,1006309.9381835188,1004993.649568792,999582.5339610836,994850.0772945428,1007012.8921040848,970858.0735003155,991751.8165394696,993003.75953693,990633.4515050112,982695.25529865,999687.1016806108,1001890.6225881036,1008922.3427089256,980684.8709289083,1015128.2745239896,1005671.1456319528,994235.8309127184,997110.2735826768,999519.1369931689,989560.1307539016,200000.0,993078.9650214508,1011193.0400897152,1007951.357479711,990723.6457071572,1007104.9283108352,987160.8603208872,1006813.1823886912,996359.8871341266,963329.810104816,1011395.5498006134,1004814.6923648932,1004675.6979160676,996959.3993896226,990517.0240141558,1008442.3271430382,1011220.1109110116,1001577.0566032364,1007975.509890173
2024-06-21,989890.7991901352,1020221.6844800552,1005420.2798161006,997791.6548806462,1018372.1216197052,1003575.7659382035,994148.329792834,1001237.533748698,1023578.4143950996,998989.1044954474,994776.3124761268,1008676.5637073254,997938.9951151556,995704.4973092866,996487.798925976,991512.8114997168,1076978.1241874525,1003447.7907499066,1048780.335531775,1006309.9381835188,1004993.649568792,999582.5339610836,994850.0772945428,1007025.4345009308,970858.0735003155,991751.8165394696,996919.2806126832,992027.0939844168,982695.25529865,1002377.6833666248,1004738.5882563489,1013844.0613446932,979823.1765924396,1017077.769935076,1005671.1456319528,994235.8309127184,997110.2735826768,999519.1369931689,989054.3142643104,200000.0,993078.9650214508,1013091.85237469,1007951.357479711,994847.2649246224,1008186.2570126784,987160.8603208872,1006609.2920477532,996359.8871341266,963329.810104816,1011395.5498006134,1006546.7289619922,1005436.1355976624,998658.14504758,990517.0240141558,1005012.3497275786,1011220.1109110116,1001577.0566032364,1007975.509890173
2024-06-24,989890.7991901352,1020221.6844800552,1005420.2798161006,997791.6548806462,1018372.1216197052,1003575.7659382035,994148.329792834,1001237.533748698,1023578.4143950996,998891.173015478,994776.3124761268,1008676.5637073254,993094.9616143577,995704.4973092866,996487.798925976,991512.8114997168,1076978.1241874525,1003447.7907499066,1049309.994377212,1005405.9440824386,1004993.649568792,999582.5339610836,994850.0772945428,1004256.5500019544,970858.0735003155,991751.8165394696,996919.2806126832,995393.4931391218,983593.7444174604,1002377.6833666248,1004694.1421921388,1010839.096463812,979823.1765924396,1017077.769935076,1005671.1456319528,1000262.926322108,996933.4410803895,999519.1369931689,989054.3142643104,200000.0,993078.9650214508,1013679.7373168668,1008383.0403049864,994178.5699163852,1017377.5509783404,987160.8603208872,1008036.5244343207,996359.8871341266,963329.810104816,1011395.5498006134,1006711.6848283828,1005436.1355976624,999001.4769881956,990517.0240141558,1005012.3497275786,1011220.1109110116,1001577.0566032364,1007975.509890173
2024-06-25,989890.7991901352,1020221.6844800552,1005420.2798161006,997791.6548806462,1018372.1216197052,1003575.7659382035,994148.329792834,1001237.533748698,1023578.4143950996,998891.173015478,994776.3124761268,1008676.5637073254,993094.9616143577,995704.4973092866,996487.798925976,989594.9779144526,1076978.1241874525,1003447.7907499066,1049309.994377212,1008190.3246074858,1004993.649568792,999582.5339610836,994850.0772945428,1004256.5500019544,970858.0735003155,991670.076391214,996116.0630097697,995393.4931391218,986639.2679792716,1002377.6833666248,1004649.4113313624,1010839.096463812,979823.1765924396,1017077.769935076,1005671.1456319528,1002561.747076586,999232.6381016908,999519.1369931689,989054.3142643104,200000.0,993078.9650214508,1013679.7373168668,1009051.2735343182,988204.0474957844,1017377.5509783404,987160.8603208872,1005895.6758544686,996359.8871341266,963329.810104816,1011395.5498006134,1003989.9130329414,1005436.1355976624,999001.4769881956,990517.0240141558,1005012.3497275786,1011220.1109110116,1001577.0566032364,1007975.509890173
2024-06-26,989890.7991901352,1020221.6844800552,1005420.2798161006,997791.6548806462,1018832.5039843606,1003575.7659382035,993797.0223290218,1001237.533748698,1023578.4143950996,998891.173015478,994776.3124761268,1008676.5637073254,993094.9616143577,995704.4973092866,996487.798925976,989594.9779144526,1081990.4795406987,1003447.7907499066,1049309.994377212,1008190.3246074858,1004701.0811840186,994499.3414803284,989940.4368020132,1004256.5500019544,967598.519844302,991670.076391214,991870.3816086658,995205.1702308798,986639.2679792716,1002377.6833666248,1005183.4048941586,1010839.096463812,979823.1765924396,1017077.769935076,1005671.1456319528,1000970.2557850234,999232.6381016908,999519.1369931689,989054.3142643104,200000.0,993078.9650214508,1013128.3981818014,1009051.2735343182,988204.0474957844,1012944.103300786,987160.8603208872,1004004.6744984008,996359.8871341266,963329.810104816,1011395.5498006134,1000641.012024658,1005436.1355976624,998263.5573175212,990517.0240141558,1005012.3497275786,1011280.231895822,1001577.0566032364,1007975.509890173
2024-06-27,989890.7991901352,1020221.6844800552,1005420.2798161006,997791.6548806462,1019775.6447278092,1003575.7659382035,995649.1086601274,1001237.533748698,1023578.4143950996,998891.173015478,994776.3124761268,1008676.5637073254,993094.9616143577,995704.4973092866,996487.798925976,989594.9779144526,1085595.5837444784,1003447.7907499066,1049309.994377212,1008190.3246074858,1005578.971126152,995861.3097569534,989940.4368020132,1004256.5500019544,970541.6525156704,991670.076391214,996333.7902611084,994647.7132391172,986639.2679792716,1002377.6833666248,1004115.4177685666,1010839.096463812,979823.1765924396,1018196.1173946564,1005671.1456319528,1000911.3116631128,999232.6381016908,999519.1369931689,989054.3142643104,200000.0,993078.9650214508,1014710.741752614,1009051.2735343182,988204.0474957844,1017333.7355393412,988253.2591953396,1004004.6744984008,997802.6759027904,963329.810104816,1012505.1668929585,1000641.012024658,1005436.1355976624,997139.2038959464,990517.0240141558,1005012.3497275786,1012048.1576863396,1002747.4035414228,1007975.509890173
2024-06-28,989890.7991901352,1018102.2906947203,1005420.2798161006,997791.6548806462,1018685.1382431956,1003575.7659382035,993398.46348212,1001468.651876135,1023578.4143950996,998891.173015478,994988.638501547,1008676.5637073254,993094.9616143577,995704.4973092866,996509.4584122472,989594.9779144526,1085595.5837444784,1003447.7907499066,1048546.6819580594,1008190.3246074858,1005578.971126152,994363.1446526648,989940.4368020132,1004256.5500019544,968693.6389778336,991670.076391214,997054.7069630162,994508.348991176,986639.2679792716,1002377.6833666248,1002468.2790245514,1010839.096463812,979823.1765924396,1016072.088363247,1005671.1456319528,1001042.6155890787,999232.6381016908,999519.1369931689,989054.3142643104,200000.0,993078.9650214508,1014330.9792956192,1009051.2735343182,988204.0474957844,1016639.846911369,987835.5842925012,1004004.6744984008,997802.6759027904,964931.331894618,1008695.4811377358,1000641.012024658,1005436.1355976624,997139.2038959464,990517.0240141558,1005012.3497275786,1012048.1576863396,1002297.157897567,1007975.509890173
