entry_time,exit_time,entry_price,exit_price,fu,pnl,pnlcomm
2017-03-03 13:03:00,2017-03-13 13:03:00,2648.2906008278705,2599.6087883126525,CS,-36511.36,-37298.54
2017-06-08 14:57:00,2017-06-08 15:13:00,2452.4060095638056,2447.390864349974,CS,-3046.7,-3840.67
2017-06-29 14:03:00,2017-07-03 13:02:00,2535.1559055920325,2555.21648644736,CS,14857.37,14053.29
2017-09-20 13:48:00,2017-09-21 18:44:00,2504.1285484327905,2515.522459927176,CS,-10254.52,-11067.5
2017-10-13 13:03:00,2017-10-16 14:10:00,2476.276764779848,2454.7549319571185,CS,17647.9,16839.21
2017-12-22 13:53:00,2017-12-25 14:55:00,2646.764642743484,2621.865633874777,CS,-17977.08,-18777.73
2018-09-06 13:58:00,2018-09-13 13:03:00,2903.1906689557136,2893.32426056504,CS,-6807.82,-7607.74
2019-01-16 17:58:00,2019-01-25 13:14:00,2819.1336100838184,2845.110707851155,CS,-18703.51,-19519.16
2019-05-22 17:43:00,2019-05-27 13:12:00,2920.986060840634,2965.443684966962,CS,31048.24,30247.85
2019-07-15 13:15:00,2019-07-18 01:02:00,2818.8536810909613,2809.241221820404,CS,6920.97,6110.53
2019-09-05 01:13:00,2019-09-30 13:07:00,2736.115809066231,2612.7270488500217,CS,90421.2,89629.04
2020-04-30 13:06:00,2020-04-30 14:14:00,2682.2693915078867,2660.238431413366,CS,-16523.22,-17324.6
2020-07-14 17:57:00,2020-07-16 13:22:00,2720.823571673298,2762.682395852887,CS,30975.53,30163.97
2020-08-13 15:10:00,2020-08-13 15:11:00,2869.532552311312,2867.3294563018603,CS,2346.3,1531.51
2020-09-23 13:32:00,2020-10-09 13:02:00,2970.7195049899683,3057.6461913100848,CS,58968.89,58160.94
2020-11-06 01:21:00,2020-11-06 01:22:00,3113.061953839159,3109.802203102154,CS,2118.84,1310.15
2020-11-06 01:27:00,2020-11-06 01:28:00,3114.14853741816,3113.061953839159,CS,0.0,-809.68
2020-12-03 19:00:00,2020-12-04 13:24:00,3198.902056580273,3143.4862940512,CS,-34911.93,-35711.07
2020-12-17 18:26:00,2020-12-21 13:03:00,3088.430286206584,3120.193367655401,CS,-20963.63,-21783.17
2021-03-02 15:24:00,2021-03-04 14:04:00,3466.4109554475,3423.001410800784,CS,-25791.62,-26590.67
2021-03-16 13:05:00,2021-03-16 13:06:00,3446.2943371965825,3441.0004902884466,CS,2498.7,1685.87
2021-05-21 01:04:00,2021-05-24 01:41:00,3416.7652494384224,3445.264681546806,CS,-16814.66,-17624.38
2021-07-26 14:05:00,2021-08-02 14:49:00,3095.810873559833,3156.891254242737,CS,-40313.05,-41138.41
2021-08-17 18:45:00,2021-08-19 01:38:00,3225.472734307753,3196.5399224053244,CS,-17938.34,-18734.67
2021-10-11 01:01:00,2021-10-13 01:10:00,3263.628269898092,3383.971802177826,CS,61607.06,60807.22
2021-11-11 18:46:00,2021-11-17 01:31:00,3619.5873126684273,3626.3507894283184,CS,4339.9,3542.72
2021-12-10 01:02:00,2021-12-13 02:27:00,3515.8806690167626,3539.552837676382,CS,-14135.67,-14940.11
2021-12-27 02:16:00,2022-01-12 13:10:00,3419.168658011262,3412.422517942841,CS,4643.59,3837.33
2022-04-14 18:39:00,2022-04-18 13:03:00,3548.953329485576,3588.3861442576376,CS,-21869.23,-22682.76
2022-04-25 13:12:00,2022-04-25 18:39:00,3617.161441523737,3594.7806547612154,CS,-12309.43,-13102.75
2022-05-27 15:22:00,2022-06-09 17:31:00,3471.1534516920483,3344.328993371092,CS,72940.05,72149.33
2022-07-07 14:41:00,2022-07-13 02:28:00,3235.598056424448,3194.261766977952,CS,26692.91,25882.88
2022-07-27 17:56:00,2022-07-29 01:03:00,3097.121486778687,3177.7272511993533,CS,-52517.76,-53345.9
2022-09-30 18:58:00,2022-10-25 13:04:00,2997.1326943465906,2905.784084709251,CS,60760.67,59957.88
2022-12-01 13:03:00,2022-12-02 15:18:00,2995.8333749051726,2957.1024974015504,CS,-27247.17,-28044.87
2022-12-15 13:46:00,2022-12-19 13:10:00,2843.814680703456,2784.750092510432,CS,42526.5,41715.99
2022-12-26 13:37:00,2022-12-28 01:04:00,2795.518336831464,2858.7873799700587,CS,-44152.06,-44966.28
2023-01-11 01:25:00,2023-01-13 02:23:00,2927.896642475293,2949.310780152972,CS,14561.61,13762.31
2023-04-13 17:53:00,2023-04-14 01:10:00,2834.464641451723,2834.464641451723,CS,659.18,-134.34
2023-07-11 13:44:00,2023-07-18 01:05:00,2979.8606938563944,2915.4312734486884,CS,-43802.53,-44592.37
2023-08-11 14:45:00,2023-08-14 01:02:00,2945.751000699374,2892.691478010675,CS,-35436.18,-36230.34
2023-09-04 01:38:00,2023-09-04 13:17:00,2927.496081200095,2908.1854210338674,CS,-12474.69,-13268.21
2023-09-15 13:03:00,2023-09-15 14:37:00,2871.4951667180358,2885.978161842706,CS,-10282.93,-11100.76
2023-10-24 01:03:00,2023-10-25 02:53:00,2805.334304830979,2828.916799862833,CS,-16979.4,-17790.73
2023-11-09 13:05:00,2023-11-10 02:48:00,2860.360126571972,2843.655859257742,CS,-11005.16,-11803.59
2024-08-09 01:03:00,2024-08-21 18:42:00,2653.6995334293065,2689.9957628146253,CS,-27585.13,-28397.38
2024-09-13 02:19:00,2024-09-23 13:02:00,2633.954184422654,2537.8829071792743,CS,73974.88,73178.42
2024-11-14 13:25:00,2024-12-03 01:02:00,2570.9420231907243,2502.6869252299084,CS,54703.0,53901.52
