2025-04-29, 200467.39177451943
2025-04-30, 200467.39177451943
2025-05-06, 200467.39177451943
2025-05-07, 200467.39177451943
2025-05-08, 200467.39177451943
2025-05-09, 200467.39177451943
2025-05-12, 200467.39177451943
2025-05-13, 201147.52577451942
2025-05-14, 201147.52577451942
2025-05-15, 200611.4237745194
2025-05-16, 201335.26577451942
2025-05-19, 201335.26577451942
2025-05-20, 201335.26577451942
2025-05-21, 201335.26577451942
2025-05-22, 201335.26577451942
2025-05-23, 201335.26577451942
2025-05-26, 201335.26577451942
2025-05-27, 201335.26577451942
2025-05-28, 201335.26577451942
2025-05-29, 201335.26577451942
2025-05-30, 201335.26577451942
2025-06-03, 201335.26577451942
2025-06-04, 201335.26577451942
2025-06-05, 201335.26577451942
2025-06-06, 201335.26577451942
2025-06-09, 201335.26577451942
