2025-04-29, 196295.08227368962
2025-04-30, 196295.08227368962
2025-05-06, 196295.08227368962
2025-05-07, 197875.46227368963
2025-05-08, 197875.46227368963
2025-05-09, 197875.46227368963
2025-05-12, 197875.46227368963
2025-05-13, 200037.81027368963
2025-05-14, 204005.09827368965
2025-05-15, 208525.44227368964
2025-05-16, 201385.47427368985
2025-05-19, 201385.47427368985
2025-05-20, 201385.47427368985
2025-05-21, 201385.47427368985
2025-05-22, 200458.9462736895
2025-05-23, 194424.1102736894
2025-05-26, 194231.91827368952
2025-05-27, 194231.91827368952
2025-05-28, 194743.61827368953
2025-05-29, 194743.61827368953
2025-05-30, 194743.61827368953
2025-06-03, 194306.92627368934
2025-06-04, 191970.72627368945
2025-06-05, 191970.72627368945
2025-06-06, 191970.72627368945
2025-06-09, 188836.3462736894
