2025-04-29, 200000.0
2025-04-30, 200000.0
2025-05-06, 199606.30924197272
2025-05-07, 196320.32448709567
2025-05-08, 196320.32448709567
2025-05-09, 196320.32448709567
2025-05-12, 196320.32448709567
2025-05-13, 196060.23902085042
2025-05-14, 196060.23902085042
2025-05-15, 196060.23902085042
2025-05-16, 196060.23902085042
2025-05-19, 195722.07925181862
2025-05-20, 197104.69942992835
2025-05-21, 197104.69942992835
2025-05-22, 197104.69942992835
2025-05-23, 197104.69942992835
2025-05-26, 197104.69942992835
2025-05-27, 197104.69942992835
2025-05-28, 197104.69942992835
2025-05-29, 197104.69942992835
2025-05-30, 197104.69942992835
2025-06-03, 197104.69942992835
2025-06-04, 197104.69942992835
2025-06-05, 197104.69942992835
2025-06-06, 197104.69942992835
2025-06-09, 195922.59142992835
