2025-04-29, 201208.79055456995
2025-04-30, 201208.79055456995
2025-05-06, 201208.79055456995
2025-05-07, 201208.79055456995
2025-05-08, 201208.79055456995
2025-05-09, 201208.79055456995
2025-05-12, 201208.79055456995
2025-05-13, 201152.3316305436
2025-05-14, 201152.3316305436
2025-05-15, 201061.31620439622
2025-05-16, 201061.31620439622
2025-05-19, 201061.31620439622
2025-05-20, 201061.31620439622
2025-05-21, 201362.19820439623
2025-05-22, 201362.19820439623
2025-05-23, 201362.19820439623
2025-05-26, 201362.19820439623
2025-05-27, 202176.51820439624
2025-05-28, 202176.51820439624
2025-05-29, 202176.51820439624
2025-05-30, 202176.51820439624
2025-06-03, 202176.51820439624
2025-06-04, 202176.51820439624
2025-06-05, 202176.51820439624
2025-06-06, 202176.51820439624
2025-06-09, 202176.51820439624
