entry_time,exit_time,entry_price,exit_price,fu,pnl,pnlcomm
2017-01-04 15:21:00,2017-01-05 13:48:00,5193.640715699575,5130.256786846732,TA,25468.82,24663.7
2017-01-05 14:41:00,2017-01-06 13:14:00,5141.781137547249,5172.512739415294,TA,-11236.24,-12040.61
2017-01-06 14:51:00,2017-01-06 18:02:00,5155.226213364519,5139.860412430497,TA,-6741.75,-7544.91
2017-01-09 01:11:00,2017-01-09 02:34:00,5159.067663598024,5118.732436146216,TA,14981.66,14179.84
2017-01-10 15:11:00,2017-01-10 18:56:00,5112.970260795957,5130.256786846732,TA,-6828.18,-7637.7
2017-01-11 13:11:00,2017-01-12 02:07:00,5174.433464532047,5222.451592450867,TA,20225.24,19414.28
2017-01-12 14:11:00,2017-01-12 15:15:00,5239.738118501642,5214.768691983856,TA,-9613.23,-10418.23
2017-01-13 18:31:00,2017-01-16 13:03:00,5239.738118501642,5266.6282701361815,TA,-10352.71,-11161.7
2017-01-16 13:11:00,2017-01-16 15:01:00,5239.738118501642,5278.152620836699,TA,14789.58,13979.71
2017-01-17 13:41:00,2017-01-17 14:02:00,5245.500293851901,5205.165066400092,TA,14050.1,13245.11
2017-01-18 13:01:00,2017-01-18 13:29:00,5220.530867334114,5199.402891049834,TA,-8873.75,-9676.23
2017-01-19 03:21:00,2017-01-19 15:06:00,5203.244341283339,5239.738118501642,TA,-13310.63,-14114.88
2017-01-20 01:41:00,2017-01-20 18:24:00,5232.055218034631,5207.085791516844,TA,-8873.75,-9677.71
2017-01-23 02:21:00,2017-01-23 13:28:00,5203.244341283339,5253.183194318912,TA,-19226.46,-20031.6
2017-01-24 01:21:00,2017-01-24 14:35:00,5318.487848288507,5341.536549689541,TA,8758.51,7948.34
2017-01-25 18:21:00,2017-02-03 13:04:00,5445.255705994192,5489.4323836795065,TA,17056.04,16246.73
2017-02-03 14:11:00,2017-02-06 03:27:00,5443.334980877439,5508.639634847034,TA,24162.72,23352.28
2017-02-06 18:01:00,2017-02-07 18:53:00,5550.895587415596,5527.846886014562,TA,-7711.71,-8520.6
2017-02-08 13:21:00,2017-02-09 13:03:00,5516.322535314046,5560.49921299936,TA,-16124.49,-16932.81
2017-02-10 02:01:00,2017-02-10 14:33:00,5495.194559029765,5525.9261608978095,TA,-11217.03,-12021.58
2017-02-10 15:21:00,2017-02-13 01:02:00,5502.877459496776,5537.450511598327,TA,13320.23,12514.42
2017-02-13 03:11:00,2017-02-13 14:05:00,5556.657762765854,5606.596615801427,TA,17977.99,17174.23
2017-02-13 18:01:00,2017-02-13 18:48:00,5598.913715334416,5635.407492552719,TA,13137.76,12328.89
2017-02-14 18:41:00,2017-02-15 01:17:00,5637.328217669472,5587.389364633899,TA,-18410.15,-19206.97
2017-02-15 18:31:00,2017-02-15 18:46:00,5520.163985547551,5489.4323836795065,TA,11217.03,10413.61
2017-02-17 01:41:00,2017-02-17 18:00:00,5474.066582745484,5437.572805527181,TA,14213.37,13405.76
2017-02-17 18:21:00,2017-02-17 18:53:00,5454.859331577956,5475.987307862237,TA,-7106.68,-7915.42
2017-02-20 13:11:00,2017-02-20 17:53:00,5427.969179943417,5466.383682278473,TA,-14924.03,-15730.36
2017-02-21 02:21:00,2017-02-21 17:34:00,5466.383682278473,5424.127729709911,TA,-15634.7,-16440.6
2017-02-22 01:11:00,2017-02-22 17:40:00,5462.542232044967,5401.079028308877,TA,22741.39,21937.48
2017-02-22 18:01:00,2017-02-23 15:02:00,5418.365554359653,5454.859331577956,TA,-12792.03,-13596.79
2017-02-23 17:31:00,2017-02-23 17:40:00,5426.048454826664,5391.475402725114,TA,-12792.03,-13592.24
2017-02-24 02:11:00,2017-02-24 03:25:00,5347.298725039799,5299.280597120979,TA,18006.8,17208.3
2017-02-24 18:11:00,2017-02-24 18:51:00,5343.457274806294,5370.347426440833,TA,10804.08,10000.69
2017-02-28 17:51:00,2017-03-01 02:42:00,5353.060900390057,5343.457274806294,TA,3601.36,2799.12
2017-03-01 17:51:00,2017-03-01 18:10:00,5368.42670132408,5354.981625506811,TA,-6482.45,-7286.7
2017-03-02 18:41:00,2017-03-03 03:19:00,5343.457274806294,5314.646398055002,TA,10083.81,9284.31
2017-03-06 03:11:00,2017-03-06 13:10:00,5318.487848288507,5331.932924105777,TA,5109.13,4299.7
2017-03-06 18:21:00,2017-03-07 01:52:00,5349.219450156552,5368.42670132408,TA,7202.72,6398.9
2017-03-07 02:41:00,2017-03-07 13:07:00,5362.664525973822,5376.109601791091,TA,5762.18,4956.91
2017-03-10 17:51:00,2017-03-13 01:01:00,4926.659924470936,4894.007597486138,TA,11812.46,11006.85
2017-03-13 14:41:00,2017-03-14 03:02:00,4872.879621201857,4911.2941235369135,TA,-15942.02,-16754.1
2017-03-15 02:21:00,2017-03-15 13:02:00,4851.751644917576,4899.769772836396,TA,-19927.52,-20736.9
2017-03-16 02:51:00,2017-03-16 03:04:00,4890.166147252632,4903.611223069902,TA,5512.48,4709.39
2017-03-16 14:11:00,2017-03-20 01:03:00,4901.690497953149,4922.81847423743,TA,7874.97,7069.52
2017-03-21 01:01:00,2017-03-22 01:03:00,4880.562521668869,4863.2759956180935,TA,3149.99,2351.78
2017-03-22 15:11:00,2017-03-23 02:21:00,4834.465118866801,4859.434545384588,TA,-10362.31,-11166.91
2017-03-24 17:51:00,2017-03-27 02:28:00,4847.910194684071,4809.495692349015,TA,15942.02,15140.45
2017-03-28 14:41:00,2017-03-29 14:05:00,4782.605540714476,4809.495692349015,TA,12100.57,11294.99
2017-03-29 14:51:00,2017-03-30 01:09:00,4792.209166298239,4813.337142582521,TA,9680.45,8873.75
2017-03-30 15:21:00,2017-03-31 03:19:00,4761.477564430194,4796.050616531746,TA,-14693.55,-15505.94
2017-03-31 13:51:00,2017-03-31 14:49:00,4780.684815597723,4765.319014663701,TA,-6453.64,-7255.5
2017-04-05 13:11:00,2017-04-05 15:12:00,4734.587412795656,4786.446990947981,TA,-22856.63,-23665.75
2017-04-06 02:41:00,2017-04-07 03:04:00,4822.940768166284,4794.129891414992,TA,-12753.61,-13551.99
2017-04-07 13:31:00,2017-04-10 01:02:00,4805.654242115509,4913.214848653666,TA,-44368.75,-45184.97
2017-04-10 13:11:00,2017-04-10 17:52:00,4803.254647178387,4840.604994357068,TA,14902.79,14092.55
2017-04-11 14:51:00,2017-04-12 01:02:00,4833.134924921332,4786.44699094798,TA,-19375.49,-20174.23
2017-04-12 13:01:00,2017-04-13 01:58:00,4771.506852076508,4737.891539615695,TA,19608.93,18809.04
2017-04-14 03:01:00,2017-04-14 13:17:00,4752.831678487168,4734.156504897827,TA,-7936.95,-8743.34
2017-04-14 14:51:00,2017-04-17 01:24:00,4734.156504897827,4775.241886794376,TA,-17461.29,-18269.59
2017-04-17 13:11:00,2017-04-18 02:52:00,4795.784577742651,4806.989681896255,TA,4706.14,3899.51
2017-04-19 17:51:00,2017-04-20 13:22:00,4724.818918103157,4674.395949411937,TA,20636.07,19836.97
2017-04-20 17:51:00,2017-04-20 18:37:00,4657.588293181531,4708.011261872751,TA,-23287.94,-24093.7
2017-04-21 17:31:00,2017-04-21 18:12:00,4698.67367507808,4674.395949411937,TA,-11242.45,-12048.7
2017-04-24 01:31:00,2017-04-24 02:58:00,4681.866018847673,4655.720775822597,TA,11242.45,10439.42
2017-04-26 01:21:00,2017-04-27 01:26:00,4618.370428643916,4597.827737695641,TA,8123.7,7322.05
2017-04-27 02:31:00,2017-04-27 02:57:00,4609.032841849245,4622.105463361784,TA,-5686.59,-6489.7
2017-04-28 03:11:00,2017-04-28 17:38:00,4627.708015438586,4638.91311959219,TA,-5686.59,-6492.62
2017-05-03 13:11:00,2017-05-04 01:32:00,4653.853258463663,4616.502911284982,TA,-15257.62,-16054.71
2017-05-04 17:41:00,2017-05-04 18:27:00,4601.562772413509,4566.079942593762,TA,14622.66,13825.24
2017-05-09 01:01:00,2017-05-09 01:27:00,4498.849317672137,4513.789456543609,TA,-9141.5,-9942.79
2017-05-09 15:11:00,2017-05-09 18:27:00,4496.981800313202,4482.04166144173,TA,5817.32,5018.35
2017-05-10 03:11:00,2017-05-10 14:01:00,4508.186904466807,4483.909178800664,TA,-10803.59,-11603.88
2017-05-11 01:11:00,2017-05-12 01:03:00,4482.04166144173,4524.994560697213,TA,-20169.19,-20979.99
2017-05-15 01:51:00,2017-05-15 02:13:00,4508.186904466807,4519.392008620411,TA,-4986.27,-5789.73
2017-05-16 02:51:00,2017-05-16 18:21:00,4577.285046747366,4599.695255054576,TA,10682.2,9874.46
2017-05-17 02:31:00,2017-05-17 13:02:00,4605.297807131377,4571.682494670565,TA,-15435.03,-16233.59
2017-05-17 15:01:00,2017-05-18 13:29:00,4588.490150900971,4569.81497731163,TA,7395.37,6589.27
2017-05-18 15:11:00,2017-05-18 18:27:00,4562.344907875894,4577.285046747366,TA,-7395.37,-8199.82
2017-05-19 18:11:00,2017-05-22 01:59:00,4651.985741104729,4676.263466770872,TA,9636.39,8834.0
2017-05-22 03:21:00,2017-05-22 13:03:00,4665.058362617267,4676.263466770872,TA,5621.23,4817.71
2017-05-23 13:11:00,2017-05-23 13:39:00,4666.925879976201,4679.99850148874,TA,5621.23,4817.71
2017-05-24 01:11:00,2017-05-24 02:07:00,4661.323327899399,4651.985741104729,TA,4818.19,4017.41
2017-05-24 18:31:00,2017-05-25 03:05:00,4629.57553279752,4592.22518561884,TA,16247.4,15445.1
2017-05-26 18:51:00,2017-05-31 13:05:00,4495.114282954269,4517.524491261477,TA,-9972.54,-10774.67
2017-06-01 13:11:00,2017-06-01 18:44:00,4442.823796904115,4433.486210109444,TA,4248.6,3440.86
2017-06-02 01:11:00,2017-06-02 13:05:00,4442.823796904115,4429.751175391576,TA,5948.04,5140.64
2017-06-02 15:21:00,2017-06-02 18:13:00,4426.016140673708,4418.546071237972,TA,3398.88,2594.03
2017-06-05 13:21:00,2017-06-05 15:14:00,4433.486210109444,4448.426348980917,TA,5948.04,5139.96
2017-06-07 02:41:00,2017-06-07 14:15:00,4500.71683503107,4524.994560697213,TA,9972.54,9169.42
2017-06-07 18:01:00,2017-06-08 02:36:00,4517.524491261477,4493.246765595334,TA,-11634.63,-12436.76
2017-06-08 14:11:00,2017-06-08 15:02:00,4489.511730877466,4508.186904466807,TA,-7563.45,-8373.07
2017-06-09 01:11:00,2017-06-12 01:02:00,4502.584352390005,4515.656973902543,TA,5817.32,5015.03
2017-06-12 13:11:00,2017-06-12 13:35:00,4515.656973902543,4487.6442135185325,TA,-11634.63,-12436.09
2017-06-12 14:11:00,2017-06-13 01:15:00,4508.186904466807,4554.874838440158,TA,-20776.13,-21582.74
2017-06-13 03:11:00,2017-06-15 03:02:00,4553.007321081224,4526.862078056147,TA,-11503.91,-12302.61
2017-06-15 15:11:00,2017-06-19 02:10:00,4521.259525979345,4534.332147491883,TA,-6648.36,-7454.48
2017-06-19 14:01:00,2017-06-19 14:51:00,4530.597112774015,4545.537251645488,TA,7479.41,6671.8
2017-06-20 18:41:00,2017-06-21 01:02:00,4511.921939184675,4472.704074647059,TA,19114.04,18314.41
2017-06-22 03:11:00,2017-06-22 13:10:00,4504.451869748938,4483.909178800664,TA,-9972.54,-10772.34
2017-06-23 01:41:00,2017-06-23 18:50:00,4459.6314531345215,4478.306626723862,TA,-8403.83,-9208.24
2017-06-26 01:01:00,2017-06-26 13:14:00,4467.101522570258,4487.6442135185325,TA,6723.06,5916.63
2017-06-26 17:31:00,2017-06-26 18:27:00,4491.379248236401,4482.04166144173,TA,-5042.3,-5850.07
2017-06-27 03:21:00,2017-06-27 13:04:00,4470.836557288126,4478.306626723862,TA,-3361.53,-4166.95
2017-06-28 13:11:00,2017-06-28 13:26:00,4511.921939184675,4496.981800313202,TA,-5817.32,-6618.94
2017-06-29 18:51:00,2017-06-30 01:21:00,4543.669734286554,4566.079942593762,TA,9972.54,9161.77
2017-06-30 17:41:00,2017-06-30 17:47:00,4532.464630132949,4539.934699568686,TA,-4155.23,-4962.84
2017-07-03 17:41:00,2017-07-04 01:11:00,4558.609873158026,4584.755116183103,TA,11503.91,10699.29
2017-07-04 18:11:00,2017-07-05 01:09:00,4526.862078056147,4545.537251645488,TA,-7479.41,-8286.68
2017-07-05 13:11:00,2017-07-05 13:27:00,4543.669734286554,4558.609873158026,TA,7479.41,6669.14
2017-07-06 13:11:00,2017-07-06 18:25:00,4599.695255054576,4616.502911284982,TA,-7311.33,-8113.14
2017-07-07 02:41:00,2017-07-07 13:03:00,4623.972980720718,4609.032841849245,TA,-5686.59,-6489.7
2017-07-10 13:11:00,2017-07-10 17:33:00,4618.370428643916,4637.045602233256,TA,-8123.7,-8928.92
2017-07-11 14:41:00,2017-07-11 15:11:00,4721.083883385289,4747.229126410366,TA,11111.73,10306.92
